timestamp,VWC,temp_soil,temp_room,VWC_predict
2017/11/22 09:25,0.369,21.7,21.17,0.282178
2017/11/22 09:30,0.369,21.7,21.17,0.282178
2017/11/22 09:35,0.369,21.7,21.1,0.282581
2017/11/22 09:40,0.368,21.7,21.08,0.282697
2017/11/22 09:45,0.368,21.7,21.08,0.282697
2017/11/22 09:50,0.368,21.8,21.08,0.283797
2017/11/22 09:55,0.368,21.7,21.1,0.282581
2017/11/22 10:00,0.368,21.7,21.13,0.282409
2017/11/22 10:05,0.368,21.7,21.08,0.282697
2017/11/22 10:10,0.368,21.8,21.08,0.283797
2017/11/22 10:15,0.368,21.8,21.1,0.283682
2017/11/22 10:20,0.368,21.8,21.13,0.283509
2017/11/22 10:25,0.368,21.8,21.13,0.283509
2017/11/22 10:30,0.368,21.8,21.15,0.283393
2017/11/22 10:35,0.368,21.8,21.13,0.283509
2017/11/22 10:40,0.368,21.8,21.1,0.283682
2017/11/22 10:45,0.368,21.8,21.1,0.283682
2017/11/22 10:50,0.368,21.9,21.13,0.284609
2017/11/22 10:55,0.368,21.9,21.1,0.284782
2017/11/22 11:00,0.367,21.8,21.08,0.283797
2017/11/22 11:05,0.367,21.9,21.03,0.285185
2017/11/22 11:10,0.367,21.9,20.98,0.285473
2017/11/22 11:15,0.367,21.8,20.94,0.284604
2017/11/22 11:20,0.367,21.9,20.94,0.285704
2017/11/22 11:25,0.367,21.9,21.01,0.2853
2017/11/22 11:30,0.367,21.9,21.08,0.284897
2017/11/22 11:35,0.367,21.9,21.13,0.284609
2017/11/22 11:40,0.367,21.9,21.17,0.284378
2017/11/22 11:45,0.367,21.9,21.17,0.284378
2017/11/22 11:50,0.367,21.9,21.1,0.284782
2017/11/22 11:55,0.367,21.9,21.05,0.28507
2017/11/22 12:00,0.366,21.9,21.03,0.285185
2017/11/22 12:05,0.366,21.9,20.89,0.285992
2017/11/22 12:10,0.366,21.9,20.7,0.287087
2017/11/22 12:15,0.366,21.9,20.51,0.288181
2017/11/22 12:20,0.366,21.8,20.34,0.288061
