timestamp,VWC,temp_soil,temp_room,temp_soil_shifted_1,temp_soil_shifted_2,temp_soil_shifted_3,temp_soil_shifted_4,temp_soil_shifted_5,temp_soil_shifted_6,temp_soil_predict
2017/11/22 04:15,0.372,21.8,21.25,21.8,21.8,21.8,21.8,21.8,21.8,21.8029
2017/11/22 04:20,0.372,21.8,21.22,21.8,21.8,21.8,21.8,21.8,21.8,21.8025
2017/11/22 04:25,0.372,21.8,21.2,21.8,21.8,21.8,21.8,21.8,21.8,21.8021
2017/11/22 04:30,0.372,21.8,21.17,21.8,21.8,21.8,21.8,21.8,21.8,21.8017
2017/11/22 04:35,0.372,21.8,21.15,21.8,21.8,21.8,21.8,21.8,21.8,21.8013
2017/11/22 04:40,0.372,21.7,21.13,21.8,21.8,21.8,21.8,21.8,21.8,21.801
2017/11/22 04:45,0.372,21.7,21.1,21.7,21.8,21.8,21.8,21.8,21.8,21.7022
2017/11/22 04:50,0.371,21.8,21.08,21.7,21.7,21.8,21.8,21.8,21.8,21.7019
2017/11/22 04:55,0.372,21.7,21.05,21.8,21.7,21.7,21.8,21.8,21.8,21.7998
2017/11/22 05:00,0.372,21.7,21.03,21.7,21.8,21.7,21.7,21.8,21.8,21.7011
2017/11/22 05:05,0.372,21.7,20.98,21.7,21.7,21.8,21.7,21.7,21.8,21.7003
2017/11/22 05:10,0.372,21.7,20.94,21.7,21.7,21.7,21.8,21.7,21.7,21.6997
2017/11/22 05:15,0.371,21.7,20.89,21.7,21.7,21.7,21.7,21.8,21.7,21.6989
2017/11/22 05:20,0.371,21.7,20.84,21.7,21.7,21.7,21.7,21.7,21.8,21.6981
2017/11/22 05:25,0.371,21.7,20.79,21.7,21.7,21.7,21.7,21.7,21.7,21.6973
2017/11/22 05:30,0.371,21.7,20.77,21.7,21.7,21.7,21.7,21.7,21.7,21.697
2017/11/22 05:35,0.371,21.7,20.72,21.7,21.7,21.7,21.7,21.7,21.7,21.6962
2017/11/22 05:40,0.371,21.7,20.7,21.7,21.7,21.7,21.7,21.7,21.7,21.6958
2017/11/22 05:45,0.371,21.7,20.67,21.7,21.7,21.7,21.7,21.7,21.7,21.6954
2017/11/22 05:50,0.371,21.7,20.63,21.7,21.7,21.7,21.7,21.7,21.7,21.6947
2017/11/22 05:55,0.371,21.7,20.63,21.7,21.7,21.7,21.7,21.7,21.7,21.6947
2017/11/22 06:00,0.371,21.7,20.63,21.7,21.7,21.7,21.7,21.7,21.7,21.6947
2017/11/22 06:05,0.371,21.7,20.6,21.7,21.7,21.7,21.7,21.7,21.7,21.6942
2017/11/22 06:10,0.371,21.7,20.63,21.7,21.7,21.7,21.7,21.7,21.7,21.6947
2017/11/22 06:15,0.371,21.7,20.63,21.7,21.7,21.7,21.7,21.7,21.7,21.6947
2017/11/22 06:20,0.371,21.7,20.63,21.7,21.7,21.7,21.7,21.7,21.7,21.6947
2017/11/22 06:25,0.371,21.7,20.6,21.7,21.7,21.7,21.7,21.7,21.7,21.6942
2017/11/22 06:30,0.371,21.6,20.58,21.7,21.7,21.7,21.7,21.7,21.7,21.6939
2017/11/22 06:35,0.371,21.7,20.58,21.6,21.7,21.7,21.7,21.7,21.7,21.5956
2017/11/22 06:40,0.371,21.6,20.58,21.7,21.6,21.7,21.7,21.7,21.7,21.6939
2017/11/22 06:45,0.371,21.6,20.55,21.6,21.7,21.6,21.7,21.7,21.7,21.5951
2017/11/22 06:50,0.371,21.6,20.55,21.6,21.6,21.7,21.6,21.7,21.7,21.5951
2017/11/22 06:55,0.371,21.6,20.53,21.6,21.6,21.6,21.7,21.6,21.7,21.5948
2017/11/22 07:00,0.371,21.6,20.53,21.6,21.6,21.6,21.6,21.7,21.6,21.5948
2017/11/22 07:05,0.371,21.6,20.53,21.6,21.6,21.6,21.6,21.6,21.7,21.5948
2017/11/22 07:10,0.371,21.6,20.53,21.6,21.6,21.6,21.6,21.6,21.6,21.5948
2017/11/22 07:15,0.371,21.6,20.55,21.6,21.6,21.6,21.6,21.6,21.6,21.5951
2017/11/22 07:20,0.371,21.6,20.55,21.6,21.6,21.6,21.6,21.6,21.6,21.5951
2017/11/22 07:25,0.37,21.6,20.58,21.6,21.6,21.6,21.6,21.6,21.6,21.5956
2017/11/22 07:30,0.37,21.6,20.63,21.6,21.6,21.6,21.6,21.6,21.6,21.5964
2017/11/22 07:35,0.37,21.6,20.67,21.6,21.6,21.6,21.6,21.6,21.6,21.597
2017/11/22 07:40,0.37,21.6,20.72,21.6,21.6,21.6,21.6,21.6,21.6,21.5978
2017/11/22 07:45,0.37,21.6,20.79,21.6,21.6,21.6,21.6,21.6,21.6,21.5989
2017/11/22 07:50,0.37,21.7,20.82,21.6,21.6,21.6,21.6,21.6,21.6,21.5994
2017/11/22 07:55,0.37,21.6,20.86,21.7,21.6,21.6,21.6,21.6,21.6,21.6984
2017/11/22 08:00,0.37,21.6,20.89,21.6,21.7,21.6,21.6,21.6,21.6,21.6005
2017/11/22 08:05,0.37,21.6,20.91,21.6,21.6,21.7,21.6,21.6,21.6,21.6008
2017/11/22 08:10,0.37,21.6,20.94,21.6,21.6,21.6,21.7,21.6,21.6,21.6013
2017/11/22 08:15,0.37,21.7,20.98,21.6,21.6,21.6,21.6,21.7,21.6,21.602
2017/11/22 08:20,0.37,21.7,21.01,21.7,21.6,21.6,21.6,21.6,21.7,21.7008
2017/11/22 08:25,0.37,21.7,21.05,21.7,21.7,21.6,21.6,21.6,21.6,21.7014
2017/11/22 08:30,0.37,21.7,21.13,21.7,21.7,21.7,21.6,21.6,21.6,21.7027
2017/11/22 08:35,0.37,21.7,21.13,21.7,21.7,21.7,21.7,21.6,21.6,21.7027
2017/11/22 08:40,0.37,21.7,21.15,21.7,21.7,21.7,21.7,21.7,21.6,21.703
2017/11/22 08:45,0.369,21.7,21.17,21.7,21.7,21.7,21.7,21.7,21.7,21.7033
2017/11/22 08:50,0.369,21.7,21.2,21.7,21.7,21.7,21.7,21.7,21.7,21.7038
2017/11/22 08:55,0.369,21.7,21.2,21.7,21.7,21.7,21.7,21.7,21.7,21.7038
2017/11/22 09:00,0.369,21.7,21.17,21.7,21.7,21.7,21.7,21.7,21.7,21.7033
2017/11/22 09:05,0.369,21.7,21.15,21.7,21.7,21.7,21.7,21.7,21.7,21.703
2017/11/22 09:10,0.369,21.7,21.13,21.7,21.7,21.7,21.7,21.7,21.7,21.7027
2017/11/22 09:15,0.369,21.7,21.13,21.7,21.7,21.7,21.7,21.7,21.7,21.7027
2017/11/22 09:20,0.369,21.7,21.15,21.7,21.7,21.7,21.7,21.7,21.7,21.703
2017/11/22 09:25,0.369,21.7,21.17,21.7,21.7,21.7,21.7,21.7,21.7,21.7033
2017/11/22 09:30,0.369,21.7,21.17,21.7,21.7,21.7,21.7,21.7,21.7,21.7033
2017/11/22 09:35,0.369,21.7,21.1,21.7,21.7,21.7,21.7,21.7,21.7,21.7022
2017/11/22 09:40,0.368,21.7,21.08,21.7,21.7,21.7,21.7,21.7,21.7,21.7019
2017/11/22 09:45,0.368,21.7,21.08,21.7,21.7,21.7,21.7,21.7,21.7,21.7019
2017/11/22 09:50,0.368,21.8,21.08,21.7,21.7,21.7,21.7,21.7,21.7,21.7019
2017/11/22 09:55,0.368,21.7,21.1,21.8,21.7,21.7,21.7,21.7,21.7,21.8006
2017/11/22 10:00,0.368,21.7,21.13,21.7,21.8,21.7,21.7,21.7,21.7,21.7027
2017/11/22 10:05,0.368,21.7,21.08,21.7,21.7,21.8,21.7,21.7,21.7,21.7019
2017/11/22 10:10,0.368,21.8,21.08,21.7,21.7,21.7,21.8,21.7,21.7,21.7019
2017/11/22 10:15,0.368,21.8,21.1,21.8,21.7,21.7,21.7,21.8,21.7,21.8006
2017/11/22 10:20,0.368,21.8,21.13,21.8,21.8,21.7,21.7,21.7,21.8,21.801
2017/11/22 10:25,0.368,21.8,21.13,21.8,21.8,21.8,21.7,21.7,21.7,21.801
2017/11/22 10:30,0.368,21.8,21.15,21.8,21.8,21.8,21.8,21.7,21.7,21.8013
2017/11/22 10:35,0.368,21.8,21.13,21.8,21.8,21.8,21.8,21.8,21.7,21.801
2017/11/22 10:40,0.368,21.8,21.1,21.8,21.8,21.8,21.8,21.8,21.8,21.8006
2017/11/22 10:45,0.368,21.8,21.1,21.8,21.8,21.8,21.8,21.8,21.8,21.8006
2017/11/22 10:50,0.368,21.9,21.13,21.8,21.8,21.8,21.8,21.8,21.8,21.801
2017/11/22 10:55,0.368,21.9,21.1,21.9,21.8,21.8,21.8,21.8,21.8,21.8989
2017/11/22 11:00,0.367,21.8,21.08,21.9,21.9,21.8,21.8,21.8,21.8,21.8986
2017/11/22 11:05,0.367,21.9,21.03,21.8,21.9,21.9,21.8,21.8,21.8,21.7994
2017/11/22 11:10,0.367,21.9,20.98,21.9,21.8,21.9,21.9,21.8,21.8,21.897
2017/11/22 11:15,0.367,21.8,20.94,21.9,21.9,21.8,21.9,21.9,21.8,21.8963
2017/11/22 11:20,0.367,21.9,20.94,21.8,21.9,21.9,21.8,21.9,21.9,21.798
2017/11/22 11:25,0.367,21.9,21.01,21.9,21.8,21.9,21.9,21.8,21.9,21.8975
2017/11/22 11:30,0.367,21.9,21.08,21.9,21.9,21.8,21.9,21.9,21.8,21.8986
2017/11/22 11:35,0.367,21.9,21.13,21.9,21.9,21.9,21.8,21.9,21.9,21.8994
2017/11/22 11:40,0.367,21.9,21.17,21.9,21.9,21.9,21.9,21.8,21.9,21.9
2017/11/22 11:45,0.367,21.9,21.17,21.9,21.9,21.9,21.9,21.9,21.8,21.9
2017/11/22 11:50,0.367,21.9,21.1,21.9,21.9,21.9,21.9,21.9,21.9,21.8989
2017/11/22 11:55,0.367,21.9,21.05,21.9,21.9,21.9,21.9,21.9,21.9,21.8981
2017/11/22 12:00,0.366,21.9,21.03,21.9,21.9,21.9,21.9,21.9,21.9,21.8978
2017/11/22 12:05,0.366,21.9,20.89,21.9,21.9,21.9,21.9,21.9,21.9,21.8955
2017/11/22 12:10,0.366,21.9,20.7,21.9,21.9,21.9,21.9,21.9,21.9,21.8925
2017/11/22 12:15,0.366,21.9,20.51,21.9,21.9,21.9,21.9,21.9,21.9,21.8895
2017/11/22 12:20,0.366,21.8,20.34,21.9,21.9,21.9,21.9,21.9,21.9,21.8868
2017/11/22 12:25,0.366,21.8,20.22,21.8,21.9,21.9,21.9,21.9,21.9,21.7865
2017/11/22 12:30,0.366,21.8,20.15,21.8,21.8,21.9,21.9,21.9,21.9,21.7854
2017/11/22 12:35,0.366,21.8,20.13,21.8,21.8,21.8,21.9,21.9,21.9,21.7851
2017/11/22 12:40,0.366,21.7,20.1,21.8,21.8,21.8,21.8,21.9,21.9,21.7846
2017/11/22 12:45,0.366,21.7,20.1,21.7,21.8,21.8,21.8,21.8,21.9,21.6863
2017/11/22 12:50,0.366,21.7,20.05,21.7,21.7,21.8,21.8,21.8,21.8,21.6855
2017/11/22 12:55,0.366,21.7,20.03,21.7,21.7,21.7,21.8,21.8,21.8,21.6852
2017/11/22 13:00,0.366,21.7,19.96,21.7,21.7,21.7,21.7,21.8,21.8,21.684
2017/11/22 13:05,0.366,21.7,19.84,21.7,21.7,21.7,21.7,21.7,21.8,21.6821
2017/11/22 13:10,0.366,21.7,19.77,21.7,21.7,21.7,21.7,21.7,21.7,21.681
2017/11/22 13:15,0.366,21.7,19.72,21.7,21.7,21.7,21.7,21.7,21.7,21.6802
2017/11/22 13:20,0.366,21.7,19.63,21.7,21.7,21.7,21.7,21.7,21.7,21.6788
2017/11/22 13:25,0.365,21.7,19.53,21.7,21.7,21.7,21.7,21.7,21.7,21.6772
2017/11/22 13:30,0.366,21.7,19.46,21.7,21.7,21.7,21.7,21.7,21.7,21.6761
2017/11/22 13:35,0.366,21.6,19.41,21.7,21.7,21.7,21.7,21.7,21.7,21.6753
2017/11/22 13:40,0.365,21.6,19.39,21.6,21.7,21.7,21.7,21.7,21.7,21.5766
2017/11/22 13:45,0.365,21.6,19.39,21.6,21.6,21.7,21.7,21.7,21.7,21.5766
2017/11/22 13:50,0.365,21.6,19.39,21.6,21.6,21.6,21.7,21.7,21.7,21.5766
2017/11/22 13:55,0.365,21.6,19.41,21.6,21.6,21.6,21.6,21.7,21.7,21.5769
2017/11/22 14:00,0.365,21.6,19.44,21.6,21.6,21.6,21.6,21.6,21.7,21.5774
2017/11/22 14:05,0.365,21.6,19.46,21.6,21.6,21.6,21.6,21.6,21.6,21.5777
2017/11/22 14:10,0.365,21.6,19.48,21.6,21.6,21.6,21.6,21.6,21.6,21.5781
2017/11/22 14:15,0.365,21.6,19.48,21.6,21.6,21.6,21.6,21.6,21.6,21.5781
2017/11/22 14:20,0.365,21.6,19.51,21.6,21.6,21.6,21.6,21.6,21.6,21.5785
2017/11/22 14:25,0.365,21.6,19.53,21.6,21.6,21.6,21.6,21.6,21.6,21.5789
2017/11/22 14:30,0.365,21.6,19.58,21.6,21.6,21.6,21.6,21.6,21.6,21.5797
2017/11/22 14:35,0.365,21.6,19.58,21.6,21.6,21.6,21.6,21.6,21.6,21.5797
2017/11/22 14:40,0.365,21.6,19.58,21.6,21.6,21.6,21.6,21.6,21.6,21.5797
2017/11/22 14:45,0.365,21.5,19.58,21.6,21.6,21.6,21.6,21.6,21.6,21.5797
2017/11/22 14:50,0.365,21.5,19.58,21.5,21.6,21.6,21.6,21.6,21.6,21.4813
2017/11/22 14:55,0.365,21.5,19.58,21.5,21.5,21.6,21.6,21.6,21.6,21.4813
2017/11/22 15:00,0.365,21.5,19.55,21.5,21.5,21.5,21.6,21.6,21.6,21.4808
2017/11/22 15:05,0.365,21.5,19.53,21.5,21.5,21.5,21.5,21.6,21.6,21.4805
2017/11/22 15:10,0.365,21.5,19.53,21.5,21.5,21.5,21.5,21.5,21.6,21.4805
2017/11/22 15:15,0.365,21.5,19.48,21.5,21.5,21.5,21.5,21.5,21.5,21.4797
2017/11/22 15:20,0.365,21.5,19.44,21.5,21.5,21.5,21.5,21.5,21.5,21.4791
2017/11/22 15:25,0.365,21.5,19.34,21.5,21.5,21.5,21.5,21.5,21.5,21.4775
2017/11/22 15:30,0.365,21.5,19.32,21.5,21.5,21.5,21.5,21.5,21.5,21.4772
2017/11/22 15:35,0.365,21.5,19.27,21.5,21.5,21.5,21.5,21.5,21.5,21.4764
2017/11/22 15:40,0.365,21.5,19.22,21.5,21.5,21.5,21.5,21.5,21.5,21.4756
2017/11/22 15:45,0.364,21.4,19.2,21.5,21.5,21.5,21.5,21.5,21.5,21.4753
2017/11/22 15:50,0.365,21.4,19.15,21.4,21.5,21.5,21.5,21.5,21.5,21.3761
2017/11/22 15:55,0.365,21.4,19.08,21.4,21.4,21.5,21.5,21.5,21.5,21.375
2017/11/22 16:00,0.365,21.3,19.01,21.4,21.4,21.4,21.5,21.5,21.5,21.3739
2017/11/22 16:05,0.364,21.3,18.98,21.3,21.4,21.4,21.4,21.5,21.5,21.2751
2017/11/22 16:10,0.364,21.3,18.96,21.3,21.3,21.4,21.4,21.4,21.5,21.2747
2017/11/22 16:15,0.364,21.3,18.94,21.3,21.3,21.3,21.4,21.4,21.4,21.2744
2017/11/22 16:20,0.364,21.3,18.94,21.3,21.3,21.3,21.3,21.4,21.4,21.2744
2017/11/22 16:25,0.364,21.3,18.94,21.3,21.3,21.3,21.3,21.3,21.4,21.2744
2017/11/22 16:30,0.364,21.3,18.91,21.3,21.3,21.3,21.3,21.3,21.3,21.274
2017/11/22 16:35,0.364,21.3,18.91,21.3,21.3,21.3,21.3,21.3,21.3,21.274
2017/11/22 16:40,0.364,21.2,18.91,21.3,21.3,21.3,21.3,21.3,21.3,21.274
2017/11/22 16:45,0.364,21.2,18.91,21.2,21.3,21.3,21.3,21.3,21.3,21.1756
2017/11/22 16:50,0.364,21.2,18.91,21.2,21.2,21.3,21.3,21.3,21.3,21.1756
2017/11/22 16:55,0.364,21.2,18.91,21.2,21.2,21.2,21.3,21.3,21.3,21.1756
2017/11/22 17:00,0.364,21.1,18.89,21.2,21.2,21.2,21.2,21.3,21.3,21.1753
2017/11/22 17:05,0.364,21.1,18.86,21.1,21.2,21.2,21.2,21.2,21.3,21.0765
2017/11/22 17:10,0.364,21.1,18.86,21.1,21.1,21.2,21.2,21.2,21.2,21.0765
2017/11/22 17:15,0.364,21.1,18.86,21.1,21.1,21.1,21.2,21.2,21.2,21.0765
2017/11/22 17:20,0.364,21.1,18.86,21.1,21.1,21.1,21.1,21.2,21.2,21.0765
2017/11/22 17:25,0.364,21.1,18.86,21.1,21.1,21.1,21.1,21.1,21.2,21.0765
2017/11/22 17:30,0.364,21.1,18.84,21.1,21.1,21.1,21.1,21.1,21.1,21.0762
2017/11/22 17:35,0.364,21,18.79,21.1,21.1,21.1,21.1,21.1,21.1,21.0754
2017/11/22 17:40,0.364,21,18.77,21,21.1,21.1,21.1,21.1,21.1,20.9767
2017/11/22 17:45,0.364,21,18.79,21,21,21.1,21.1,21.1,21.1,20.977
2017/11/22 17:50,0.364,21,18.79,21,21,21,21.1,21.1,21.1,20.977
2017/11/22 17:55,0.364,21,18.77,21,21,21,21,21.1,21.1,20.9767
2017/11/22 18:00,0.364,21,18.77,21,21,21,21,21,21.1,20.9767
2017/11/22 18:05,0.364,20.9,18.77,21,21,21,21,21,21,20.9767
2017/11/22 18:10,0.364,20.9,18.75,20.9,21,21,21,21,21,20.878
2017/11/22 18:15,0.364,20.9,18.72,20.9,20.9,21,21,21,21,20.8776
2017/11/22 18:20,0.364,20.9,18.7,20.9,20.9,20.9,21,21,21,20.8772
2017/11/22 18:25,0.364,20.9,18.63,20.9,20.9,20.9,20.9,21,21,20.8761
2017/11/22 18:30,0.364,20.9,18.58,20.9,20.9,20.9,20.9,20.9,21,20.8753
2017/11/22 18:35,0.364,20.9,18.58,20.9,20.9,20.9,20.9,20.9,20.9,20.8753
2017/11/22 18:40,0.364,20.8,18.56,20.9,20.9,20.9,20.9,20.9,20.9,20.875
2017/11/22 18:45,0.364,20.8,18.51,20.8,20.9,20.9,20.9,20.9,20.9,20.7759
2017/11/22 18:50,0.364,20.8,18.46,20.8,20.8,20.9,20.9,20.9,20.9,20.7751
2017/11/22 18:55,0.364,20.8,18.41,20.8,20.8,20.8,20.9,20.9,20.9,20.7743
2017/11/22 19:00,0.364,20.7,18.39,20.8,20.8,20.8,20.8,20.9,20.9,20.774
2017/11/22 19:05,0.364,20.7,18.39,20.7,20.8,20.8,20.8,20.8,20.9,20.6756
2017/11/22 19:10,0.364,20.7,18.39,20.7,20.7,20.8,20.8,20.8,20.8,20.6756
2017/11/22 19:15,0.364,20.7,18.41,20.7,20.7,20.7,20.8,20.8,20.8,20.6759
2017/11/22 19:20,0.364,20.7,18.41,20.7,20.7,20.7,20.7,20.8,20.8,20.6759
2017/11/22 19:25,0.364,20.7,18.44,20.7,20.7,20.7,20.7,20.7,20.8,20.6764
2017/11/22 19:30,0.364,20.7,18.44,20.7,20.7,20.7,20.7,20.7,20.7,20.6764
2017/11/22 19:35,0.364,20.6,18.46,20.7,20.7,20.7,20.7,20.7,20.7,20.6767
2017/11/22 19:40,0.364,20.7,18.44,20.6,20.7,20.7,20.7,20.7,20.7,20.5781
2017/11/22 19:45,0.364,20.6,18.44,20.7,20.6,20.7,20.7,20.7,20.7,20.6764
2017/11/22 19:50,0.364,20.6,18.44,20.6,20.7,20.6,20.7,20.7,20.7,20.5781
2017/11/22 19:55,0.364,20.6,18.41,20.6,20.6,20.7,20.6,20.7,20.7,20.5776
2017/11/22 20:00,0.364,20.6,18.39,20.6,20.6,20.6,20.7,20.6,20.7,20.5773
2017/11/22 20:05,0.364,20.5,18.39,20.6,20.6,20.6,20.6,20.7,20.6,20.5773
2017/11/22 20:10,0.364,20.5,18.39,20.5,20.6,20.6,20.6,20.6,20.7,20.4789
2017/11/22 20:15,0.364,20.5,18.39,20.5,20.5,20.6,20.6,20.6,20.6,20.4789
2017/11/22 20:20,0.364,20.5,18.36,20.5,20.5,20.5,20.6,20.6,20.6,20.4784
2017/11/22 20:25,0.364,20.5,18.36,20.5,20.5,20.5,20.5,20.6,20.6,20.4784
2017/11/22 20:30,0.364,20.5,18.36,20.5,20.5,20.5,20.5,20.5,20.6,20.4784
2017/11/22 20:35,0.364,20.5,18.34,20.5,20.5,20.5,20.5,20.5,20.5,20.4781
2017/11/22 20:40,0.364,20.5,18.29,20.5,20.5,20.5,20.5,20.5,20.5,20.4773
2017/11/22 20:45,0.364,20.4,18.25,20.5,20.5,20.5,20.5,20.5,20.5,20.4767
2017/11/22 20:50,0.364,20.4,18.22,20.4,20.5,20.5,20.5,20.5,20.5,20.3779
2017/11/22 20:55,0.364,20.4,18.22,20.4,20.4,20.5,20.5,20.5,20.5,20.3779
2017/11/22 21:00,0.364,20.4,18.2,20.4,20.4,20.4,20.5,20.5,20.5,20.3776
2017/11/22 21:05,0.364,20.3,18.2,20.4,20.4,20.4,20.4,20.5,20.5,20.3776
2017/11/22 21:10,0.364,20.3,18.17,20.3,20.4,20.4,20.4,20.4,20.5,20.2787
2017/11/22 21:15,0.364,20.3,18.15,20.3,20.3,20.4,20.4,20.4,20.4,20.2784
2017/11/22 21:20,0.364,20.3,18.1,20.3,20.3,20.3,20.4,20.4,20.4,20.2776
2017/11/22 21:25,0.364,20.3,18.1,20.3,20.3,20.3,20.3,20.4,20.4,20.2776
2017/11/22 21:30,0.364,20.3,18.08,20.3,20.3,20.3,20.3,20.3,20.4,20.2773
2017/11/22 21:35,0.364,20.3,18.08,20.3,20.3,20.3,20.3,20.3,20.3,20.2773
2017/11/22 21:40,0.364,20.3,18.06,20.3,20.3,20.3,20.3,20.3,20.3,20.277
2017/11/22 21:45,0.364,20.2,18.06,20.3,20.3,20.3,20.3,20.3,20.3,20.277
2017/11/22 21:50,0.363,20.2,18.06,20.2,20.3,20.3,20.3,20.3,20.3,20.1786
2017/11/22 21:55,0.364,20.2,18.06,20.2,20.2,20.3,20.3,20.3,20.3,20.1786
2017/11/22 22:00,0.364,20.2,18.06,20.2,20.2,20.2,20.3,20.3,20.3,20.1786
2017/11/22 22:05,0.363,20.2,18.03,20.2,20.2,20.2,20.2,20.3,20.3,20.1782
2017/11/22 22:10,0.364,20.2,18.01,20.2,20.2,20.2,20.2,20.2,20.3,20.1778
2017/11/22 22:15,0.364,20.1,18.01,20.2,20.2,20.2,20.2,20.2,20.2,20.1778
2017/11/22 22:20,0.364,20.1,18.01,20.1,20.2,20.2,20.2,20.2,20.2,20.0795
2017/11/22 22:25,0.364,20.1,17.98,20.1,20.1,20.2,20.2,20.2,20.2,20.079
2017/11/22 22:30,0.364,20.1,17.96,20.1,20.1,20.1,20.2,20.2,20.2,20.0787
2017/11/22 22:35,0.364,20.1,17.94,20.1,20.1,20.1,20.1,20.2,20.2,20.0784
2017/11/22 22:40,0.364,20.1,17.91,20.1,20.1,20.1,20.1,20.1,20.2,20.0779
